NOME_SALA,REGISTRO_SALA,CNPJ_SALA,SITUACAO_SALA,DATA_SITUACAO_SALA,DATA_INICIO_FUNCIONAMENTO_SALA,ASSENTOS_SALA,ASSENTOS_CADEIRANTES,ASSENTOS_MOBILIDADE_REDUZIDA,ASSENTOS_OBESIDADE,ACESSO_ASSENTOS_COM_RAMPA,ACESSO_SALA_COM_RAMPA,BANHEIROS_ACESSIVEIS,NOME_COMPLEXO,REGISTRO_COMPLEXO,SITUACAO_COMPLEXO,DATA_SITUACAO_COMPLEXO,PAGINA_ELETRONICA_COMPLEXO,ENDERECO_COMPLEXO,NUMERO_ENDERECO_COMPLEXO,COMPLEMENTO_COMPLEXO,BAIRRO_COMPLEXO,MUNICIPIO_COMPLEXO,CEP_COMPLEXO,UF_COMPLEXO,COMPLEXO_ITINERANTE,OPERACAO_USUAL,NOME_EXIBIDOR,REGISTRO_EXIBIDOR,CNPJ_EXIBIDOR,SITUACAO_EXIBIDOR,NOME_GRUPO_EXIBIDOR,Código Município Completo
CINÉPOLIS PARQUE MAIA SALA 04,5005063.0,09.652.820/0035-81,EM FUNCIONAMENTO,26/04/2021,21/04/2015,210.0,4.0,2.0,2.0,SIM,NÃO,SIM,CINÉPOLIS PARQUE MAIA,29707.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com.br,AV. BARTHOLOMEU DE CARLOS,230.0,LUC 4045,JARDIM FLOR DA MONTANHA,GUARULHOS,07097-420,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,3518800.0
CINÉPOLIS PARQUE MAIA SALA 05,5005064.0,09.652.820/0035-81,EM FUNCIONAMENTO,17/11/2022,21/04/2015,443.0,8.0,4.0,4.0,SIM,NÃO,SIM,CINÉPOLIS PARQUE MAIA,29707.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com.br,AV. BARTHOLOMEU DE CARLOS,230.0,LUC 4045,JARDIM FLOR DA MONTANHA,GUARULHOS,07097-420,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,3518800.0
CINÉPOLIS PARQUE MAIA SALA 06,5005065.0,09.652.820/0035-81,EM FUNCIONAMENTO,29/04/2021,21/04/2015,399.0,8.0,4.0,4.0,SIM,NÃO,SIM,CINÉPOLIS PARQUE MAIA,29707.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com.br,AV. BARTHOLOMEU DE CARLOS,230.0,LUC 4045,JARDIM FLOR DA MONTANHA,GUARULHOS,07097-420,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,3518800.0
CINÉPOLIS PARQUE MAIA SALA 07,5005066.0,09.652.820/0035-81,EM FUNCIONAMENTO,26/04/2021,21/04/2015,60.0,3.0,,,SIM,NÃO,SIM,CINÉPOLIS PARQUE MAIA,29707.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com.br,AV. BARTHOLOMEU DE CARLOS,230.0,LUC 4045,JARDIM FLOR DA MONTANHA,GUARULHOS,07097-420,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,3518800.0
CINÉPOLIS PARQUE MAIA SALA 08,5005067.0,09.652.820/0035-81,EM FUNCIONAMENTO,29/04/2021,21/04/2015,54.0,3.0,,,SIM,NÃO,SIM,CINÉPOLIS PARQUE MAIA,29707.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com.br,AV. BARTHOLOMEU DE CARLOS,230.0,LUC 4045,JARDIM FLOR DA MONTANHA,GUARULHOS,07097-420,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,3518800.0
CINÉPOLIS PARQUE MAIA SALA 09,5005068.0,09.652.820/0035-81,EM FUNCIONAMENTO,26/04/2021,21/04/2015,54.0,3.0,,,SIM,NÃO,SIM,CINÉPOLIS PARQUE MAIA,29707.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com.br,AV. BARTHOLOMEU DE CARLOS,230.0,LUC 4045,JARDIM FLOR DA MONTANHA,GUARULHOS,07097-420,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,3518800.0
CINÉPOLIS PARQUE MAIA SALA 10,5005069.0,09.652.820/0035-81,EM FUNCIONAMENTO,26/04/2021,21/04/2015,143.0,4.0,1.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PARQUE MAIA,29707.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com.br,AV. BARTHOLOMEU DE CARLOS,230.0,LUC 4045,JARDIM FLOR DA MONTANHA,GUARULHOS,07097-420,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,3518800.0
CINÉPOLIS PARQUE MAIA SALA 11,5005070.0,09.652.820/0035-81,EM FUNCIONAMENTO,13/05/2021,21/04/2015,198.0,4.0,,,SIM,NÃO,SIM,CINÉPOLIS PARQUE MAIA,29707.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com.br,AV. BARTHOLOMEU DE CARLOS,230.0,LUC 4045,JARDIM FLOR DA MONTANHA,GUARULHOS,07097-420,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,3518800.0
SALA PATIO BATEL 01 4DX,5004349.0,09.652.820/0023-48,EM FUNCIONAMENTO,09/07/2021,17/01/2014,112.0,4.0,5.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PATIO BATEL VIP,25191.0,EM FUNCIONAMENTO,09/07/2021,www.cinepolis.com.br,AV. DO BATEL,1868.0,LOJA 414,BATEL,CURITIBA,80420-090,PR,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,4106902.0
SALA PATIO BATEL 02 MACRO XE,5004350.0,09.652.820/0023-48,EM FUNCIONAMENTO,09/07/2021,17/01/2014,120.0,7.0,3.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PATIO BATEL VIP,25191.0,EM FUNCIONAMENTO,09/07/2021,www.cinepolis.com.br,AV. DO BATEL,1868.0,LOJA 414,BATEL,CURITIBA,80420-090,PR,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,4106902.0
SALA PATIO BATEL 03 VIP,5004351.0,09.652.820/0023-48,EM FUNCIONAMENTO,09/07/2021,17/01/2014,82.0,3.0,1.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PATIO BATEL VIP,25191.0,EM FUNCIONAMENTO,09/07/2021,www.cinepolis.com.br,AV. DO BATEL,1868.0,LOJA 414,BATEL,CURITIBA,80420-090,PR,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,4106902.0
SALA PATIO BATEL 04 VIP,5004352.0,09.652.820/0023-48,EM FUNCIONAMENTO,09/07/2021,17/01/2014,72.0,3.0,1.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PATIO BATEL VIP,25191.0,EM FUNCIONAMENTO,09/07/2021,www.cinepolis.com.br,AV. DO BATEL,1868.0,LOJA 414,BATEL,CURITIBA,80420-090,PR,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,4106902.0
SALA PATIO BATEL 05 VIP,5004353.0,09.652.820/0023-48,EM FUNCIONAMENTO,09/07/2021,17/01/2014,71.0,3.0,1.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PATIO BATEL VIP,25191.0,EM FUNCIONAMENTO,09/07/2021,www.cinepolis.com.br,AV. DO BATEL,1868.0,LOJA 414,BATEL,CURITIBA,80420-090,PR,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,4106902.0
SALA PATIO BATEL 06 VIP,5004354.0,09.652.820/0023-48,EM FUNCIONAMENTO,09/07/2021,17/01/2014,54.0,3.0,1.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PATIO BATEL VIP,25191.0,EM FUNCIONAMENTO,09/07/2021,www.cinepolis.com.br,AV. DO BATEL,1868.0,LOJA 414,BATEL,CURITIBA,80420-090,PR,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,4106902.0
SALA PATIO BATEL 07 VIP,5004355.0,09.652.820/0023-48,EM FUNCIONAMENTO,09/07/2021,17/01/2014,54.0,3.0,1.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PATIO BATEL VIP,25191.0,EM FUNCIONAMENTO,09/07/2021,www.cinepolis.com.br,AV. DO BATEL,1868.0,LOJA 414,BATEL,CURITIBA,80420-090,PR,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,4106902.0
SALA PATIO BATEL 08 VIP,5004356.0,09.652.820/0023-48,EM FUNCIONAMENTO,26/12/2021,17/01/2014,54.0,3.0,1.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PATIO BATEL VIP,25191.0,EM FUNCIONAMENTO,09/07/2021,www.cinepolis.com.br,AV. DO BATEL,1868.0,LOJA 414,BATEL,CURITIBA,80420-090,PR,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,4106902.0
CINÉPOLIS PLAZA AVENIDA SJRP - SALA 1,5005118.0,09.652.820/0038-24,EM FUNCIONAMENTO,29/04/2021,03/07/2015,197.0,4.0,,,SIM,NÃO,SIM,CINÉPOLIS PLAZA AVENIDA SJRP,30093.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com,AVENIDA JOSÉ MUNIA,4775.0,LOJA 31,JARDIM REDENTOR,SAO JOSE DO RIO PRETO,15085-350,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,
CINÉPOLIS PLAZA AVENIDA SJRP - SALA 2,5005119.0,09.652.820/0038-24,EM FUNCIONAMENTO,29/04/2021,03/07/2015,171.0,4.0,,,SIM,NÃO,SIM,CINÉPOLIS PLAZA AVENIDA SJRP,30093.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com,AVENIDA JOSÉ MUNIA,4775.0,LOJA 31,JARDIM REDENTOR,SAO JOSE DO RIO PRETO,15085-350,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,
CINÉPOLIS PLAZA AVENIDA SJRP - SALA 3,5005120.0,09.652.820/0038-24,EM FUNCIONAMENTO,14/08/2021,03/07/2015,171.0,4.0,,,SIM,NÃO,SIM,CINÉPOLIS PLAZA AVENIDA SJRP,30093.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com,AVENIDA JOSÉ MUNIA,4775.0,LOJA 31,JARDIM REDENTOR,SAO JOSE DO RIO PRETO,15085-350,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,
CINÉPOLIS PLAZA AVENIDA SJRP - SALA 4,5005121.0,09.652.820/0038-24,EM FUNCIONAMENTO,26/04/2021,03/07/2015,214.0,5.0,,,SIM,NÃO,SIM,CINÉPOLIS PLAZA AVENIDA SJRP,30093.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com,AVENIDA JOSÉ MUNIA,4775.0,LOJA 31,JARDIM REDENTOR,SAO JOSE DO RIO PRETO,15085-350,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,
CINÉPOLIS PLAZA AVENIDA SJRP - SALA 5,5005122.0,09.652.820/0038-24,EM FUNCIONAMENTO,29/04/2021,03/07/2015,228.0,4.0,,,SIM,NÃO,SIM,CINÉPOLIS PLAZA AVENIDA SJRP,30093.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com,AVENIDA JOSÉ MUNIA,4775.0,LOJA 31,JARDIM REDENTOR,SAO JOSE DO RIO PRETO,15085-350,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,
CINÉPOLIS PLAZA AVENIDA SJRP - SALA 6,5005123.0,09.652.820/0038-24,EM FUNCIONAMENTO,25/11/2021,03/07/2015,228.0,4.0,,,SIM,NÃO,SIM,CINÉPOLIS PLAZA AVENIDA SJRP,30093.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com,AVENIDA JOSÉ MUNIA,4775.0,LOJA 31,JARDIM REDENTOR,SAO JOSE DO RIO PRETO,15085-350,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,
CINÉPOLIS PLAZA AVENIDA SJRP - SALA 7,5005124.0,09.652.820/0038-24,EM FUNCIONAMENTO,26/04/2021,03/07/2015,329.0,4.0,,6.0,SIM,NÃO,SIM,CINÉPOLIS PLAZA AVENIDA SJRP,30093.0,EM FUNCIONAMENTO,26/04/2021,www.cinepolis.com,AVENIDA JOSÉ MUNIA,4775.0,LOJA 31,JARDIM REDENTOR,SAO JOSE DO RIO PRETO,15085-350,SP,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,
SALA CINEPOLIS PONTA NEGRA 01 VIP,5004364.0,09.652.820/0016-19,EM FUNCIONAMENTO,02/11/2021,12/07/2013,87.0,1.0,,,SIM,NÃO,SIM,CINÉPOLIS PONTE NEGRA - MANAUS,25193.0,EM FUNCIONAMENTO,01/07/2021,www.cinepolis.com.br,AVENIDA CORONEL TEIXEIRA,5705.0,LOJA 3009,PONTA NEGRA,MANAUS,69037-000,AM,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,1302603.0
SALA CINEPOLIS PONTA NEGRA 02 VIP,5004365.0,09.652.820/0016-19,EM FUNCIONAMENTO,01/07/2021,12/07/2013,87.0,1.0,,,SIM,NÃO,SIM,CINÉPOLIS PONTE NEGRA - MANAUS,25193.0,EM FUNCIONAMENTO,01/07/2021,www.cinepolis.com.br,AVENIDA CORONEL TEIXEIRA,5705.0,LOJA 3009,PONTA NEGRA,MANAUS,69037-000,AM,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,1302603.0
SALA CINEPOLIS PONTA NEGRA 03 VIP,5004366.0,09.652.820/0016-19,EM FUNCIONAMENTO,10/12/2022,12/07/2013,87.0,1.0,,,SIM,NÃO,SIM,CINÉPOLIS PONTE NEGRA - MANAUS,25193.0,EM FUNCIONAMENTO,01/07/2021,www.cinepolis.com.br,AVENIDA CORONEL TEIXEIRA,5705.0,LOJA 3009,PONTA NEGRA,MANAUS,69037-000,AM,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,1302603.0
SALA CINEPOLIS PONTA NEGRA 04 TRADICIONAL,5004367.0,09.652.820/0016-19,EM FUNCIONAMENTO,10/12/2022,12/07/2013,270.0,6.0,3.0,3.0,SIM,NÃO,SIM,CINÉPOLIS PONTE NEGRA - MANAUS,25193.0,EM FUNCIONAMENTO,01/07/2021,www.cinepolis.com.br,AVENIDA CORONEL TEIXEIRA,5705.0,LOJA 3009,PONTA NEGRA,MANAUS,69037-000,AM,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,1302603.0
SALA CINEPOLIS PONTA NEGRA 05 MACRO XE,5004368.0,09.652.820/0016-19,EM FUNCIONAMENTO,23/03/2023,12/07/2013,380.0,8.0,4.0,4.0,SIM,NÃO,SIM,CINÉPOLIS PONTE NEGRA - MANAUS,25193.0,EM FUNCIONAMENTO,01/07/2021,www.cinepolis.com.br,AVENIDA CORONEL TEIXEIRA,5705.0,LOJA 3009,PONTA NEGRA,MANAUS,69037-000,AM,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,1302603.0
SALA CINEPOLIS PONTA NEGRA 06 TRADICIONAL,5004369.0,09.652.820/0016-19,EM FUNCIONAMENTO,13/11/2021,12/07/2013,161.0,4.0,1.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PONTE NEGRA - MANAUS,25193.0,EM FUNCIONAMENTO,01/07/2021,www.cinepolis.com.br,AVENIDA CORONEL TEIXEIRA,5705.0,LOJA 3009,PONTA NEGRA,MANAUS,69037-000,AM,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,1302603.0
SALA CINEPOLIS PONTA NEGRA 07 TRADICIONAL,5004370.0,09.652.820/0016-19,EM FUNCIONAMENTO,13/11/2021,12/07/2013,192.0,4.0,1.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PONTE NEGRA - MANAUS,25193.0,EM FUNCIONAMENTO,01/07/2021,www.cinepolis.com.br,AVENIDA CORONEL TEIXEIRA,5705.0,LOJA 3009,PONTA NEGRA,MANAUS,69037-000,AM,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,1302603.0
SALA CINEPOLIS PONTA NEGRA 08 TRADICIONAL,5004371.0,09.652.820/0016-19,EM FUNCIONAMENTO,01/07/2021,12/07/2013,192.0,4.0,1.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PONTE NEGRA - MANAUS,25193.0,EM FUNCIONAMENTO,01/07/2021,www.cinepolis.com.br,AVENIDA CORONEL TEIXEIRA,5705.0,LOJA 3009,PONTA NEGRA,MANAUS,69037-000,AM,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,1302603.0
SALA CINEPOLIS PONTA NEGRA 09 TRADICIONAL,5004372.0,09.652.820/0016-19,EM FUNCIONAMENTO,01/07/2021,24/11/2011,192.0,4.0,1.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PONTE NEGRA - MANAUS,25193.0,EM FUNCIONAMENTO,01/07/2021,www.cinepolis.com.br,AVENIDA CORONEL TEIXEIRA,5705.0,LOJA 3009,PONTA NEGRA,MANAUS,69037-000,AM,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,1302603.0
SALA CINEPOLIS PONTA NEGRA 10 TRADICIONAL,5004373.0,09.652.820/0016-19,EM FUNCIONAMENTO,01/07/2021,12/07/2013,161.0,4.0,1.0,1.0,SIM,NÃO,SIM,CINÉPOLIS PONTE NEGRA - MANAUS,25193.0,EM FUNCIONAMENTO,01/07/2021,www.cinepolis.com.br,AVENIDA CORONEL TEIXEIRA,5705.0,LOJA 3009,PONTA NEGRA,MANAUS,69037-000,AM,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,1302603.0
CINÉPOLIS RIO DESIGN BARRA - SALA 01 TRADICIONAL,5006132.0,09.652.820/0060-92,EM FUNCIONAMENTO,27/05/2021,01/11/2018,158.0,4.0,1.0,1.0,SIM,NÃO,NÃO,CINÉPOLIS RIO DESIGN BARRA,41410.0,EM FUNCIONAMENTO,26/04/2021,cinepolis.com.br,AV DAS AMERICAS,7777.0,"SALAS 1, 3 e 3",BARRA DA TIJUCA,RIO DE JANEIRO,22793-081,RJ,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,3304557.0
CINÉPOLIS RIO DESIGN BARRA - SALA 02 TRADICIONAL,5006133.0,09.652.820/0060-92,EM FUNCIONAMENTO,26/04/2021,01/11/2018,149.0,4.0,1.0,1.0,SIM,NÃO,NÃO,CINÉPOLIS RIO DESIGN BARRA,41410.0,EM FUNCIONAMENTO,26/04/2021,cinepolis.com.br,AV DAS AMERICAS,7777.0,"SALAS 1, 3 e 3",BARRA DA TIJUCA,RIO DE JANEIRO,22793-081,RJ,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,3304557.0
CINÉPOLIS RIO DESIGN BARRA - SALA 03 VIP,5006134.0,09.652.820/0060-92,EM FUNCIONAMENTO,26/04/2021,01/11/2018,52.0,3.0,1.0,1.0,SIM,NÃO,NÃO,CINÉPOLIS RIO DESIGN BARRA,41410.0,EM FUNCIONAMENTO,26/04/2021,cinepolis.com.br,AV DAS AMERICAS,7777.0,"SALAS 1, 3 e 3",BARRA DA TIJUCA,RIO DE JANEIRO,22793-081,RJ,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,3304557.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINÉPOLIS RIO POTY SALA 01-VIP,5005197.0,09.652.820/0040-49,EM FUNCIONAMENTO,29/04/2021,27/07/2015,55.0,3.0,1.0,1.0,NÃO,NÃO,SIM,CINÉPOLIS RIO POTY,30352.0,EM FUNCIONAMENTO,05/04/2021,www.cinepolis.com,AV. MARECHAL CASTELO BRANCO,911.0,"SALÃO COM. 412,",PORENQUANTO,TERESINA,64003-087,PI,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,2211001.0
CINÉPOLIS RIO POTY SALA 02-VIP,5005198.0,09.652.820/0040-49,EM FUNCIONAMENTO,22/04/2021,27/07/2015,82.0,3.0,1.0,1.0,NÃO,NÃO,SIM,CINÉPOLIS RIO POTY,30352.0,EM FUNCIONAMENTO,05/04/2021,www.cinepolis.com,AV. MARECHAL CASTELO BRANCO,911.0,"SALÃO COM. 412,",PORENQUANTO,TERESINA,64003-087,PI,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,2211001.0
CINÉPOLIS RIO POTY SALA 03-VIP,5005199.0,09.652.820/0040-49,EM FUNCIONAMENTO,05/04/2021,27/07/2015,104.0,4.0,1.0,1.0,NÃO,NÃO,SIM,CINÉPOLIS RIO POTY,30352.0,EM FUNCIONAMENTO,05/04/2021,www.cinepolis.com,AV. MARECHAL CASTELO BRANCO,911.0,"SALÃO COM. 412,",PORENQUANTO,TERESINA,64003-087,PI,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,2211001.0
CINÉPOLIS RIO POTY SALA 04-MACRO,5005200.0,09.652.820/0040-49,EM FUNCIONAMENTO,05/04/2021,27/07/2015,340.0,7.0,3.0,3.0,NÃO,NÃO,SIM,CINÉPOLIS RIO POTY,30352.0,EM FUNCIONAMENTO,05/04/2021,www.cinepolis.com,AV. MARECHAL CASTELO BRANCO,911.0,"SALÃO COM. 412,",PORENQUANTO,TERESINA,64003-087,PI,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,2211001.0
CINÉPOLIS RIO POTY SALA 10,5005206.0,09.652.820/0040-49,EM FUNCIONAMENTO,05/04/2021,27/07/2015,179.0,4.0,2.0,1.0,NÃO,NÃO,SIM,CINÉPOLIS RIO POTY,30352.0,EM FUNCIONAMENTO,05/04/2021,www.cinepolis.com,AV. MARECHAL CASTELO BRANCO,911.0,"SALÃO COM. 412,",PORENQUANTO,TERESINA,64003-087,PI,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,2211001.0
CINÉPOLIS RIO POTY SALA 11,5005207.0,09.652.820/0040-49,EM FUNCIONAMENTO,30/10/2022,27/07/2015,179.0,4.0,1.0,1.0,NÃO,NÃO,SIM,CINÉPOLIS RIO POTY,30352.0,EM FUNCIONAMENTO,05/04/2021,www.cinepolis.com,AV. MARECHAL CASTELO BRANCO,911.0,"SALÃO COM. 412,",PORENQUANTO,TERESINA,64003-087,PI,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,2211001.0
CINÉPOLIS RIO POTY SALA 12,5005208.0,09.652.820/0040-49,EM FUNCIONAMENTO,05/04/2021,27/07/2015,208.0,4.0,2.0,2.0,NÃO,NÃO,SIM,CINÉPOLIS RIO POTY,30352.0,EM FUNCIONAMENTO,05/04/2021,www.cinepolis.com,AV. MARECHAL CASTELO BRANCO,911.0,"SALÃO COM. 412,",PORENQUANTO,TERESINA,64003-087,PI,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,2211001.0
CINÉPOLIS RIO POTY SALA 5,5005201.0,09.652.820/0040-49,EM FUNCIONAMENTO,24/02/2022,27/07/2015,153.0,4.0,1.0,1.0,NÃO,NÃO,SIM,CINÉPOLIS RIO POTY,30352.0,EM FUNCIONAMENTO,05/04/2021,www.cinepolis.com,AV. MARECHAL CASTELO BRANCO,911.0,"SALÃO COM. 412,",PORENQUANTO,TERESINA,64003-087,PI,NÃO,COMERCIAL,CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA,17266.0,09.652.820/0001-32,REGULAR,CINÉPOLIS,2211001.0
